t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.591000000000585715e+02,6.822730429034346677e+00,8.275585554202065097e+00,5.676645581148724418e+00,6.798357959117752536e+00,8.268068800314765099e+00,5.679297337823999925e+00,5.688546735035996171e+00,2.000000000000000000e+00
5.641000000000597083e+02,6.695609676723704773e+00,8.463580451503091240e+00,6.241527305642986967e+00,6.701373637145438877e+00,8.485755152098713339e+00,6.223613857185067211e+00,5.372879950215846634e+00,2.000000000000000000e+00
5.691000000000608452e+02,6.714624498234377903e+00,8.262290314601356656e+00,6.692517794681516641e+00,6.751683745082723398e+00,8.249023174776690226e+00,6.671597550372728946e+00,5.677096453411560439e+00,2.000000000000000000e+00
5.741000000000619821e+02,6.677369882256778411e+00,8.100318110042403319e+00,6.357206488318997373e+00,6.720729441247515368e+00,8.108498228768841187e+00,6.353781666090973168e+00,5.457851432122803992e+00,2.000000000000000000e+00
5.791000000000631189e+02,6.990108491408833835e+00,7.958287388084412051e+00,6.005965155512317466e+00,6.988327177235127863e+00,7.994099741814913784e+00,6.012548186706619724e+00,5.793134886647884230e+00,3.000000000000000000e+00
5.841000000000642558e+02,7.093177827753872400e+00,7.950263334955794292e+00,5.561471773561403431e+00,7.117035804605676752e+00,7.969262367172937012e+00,5.581829378551445231e+00,5.783058731381828466e+00,3.000000000000000000e+00
5.891000000000653927e+02,7.120921272713832018e+00,7.340580992683690909e+00,5.250602873570507256e+00,7.145158132036592669e+00,7.360310586223681284e+00,5.233921689023856239e+00,6.284581632578315258e+00,3.000000000000000000e+00
5.941000000000665295e+02,7.096253343586850448e+00,7.001166623952509660e+00,4.821270566450650996e+00,7.128945320162691779e+00,7.017109349287895981e+00,4.843802970648744655e+00,6.701625871244889510e+00,3.000000000000000000e+00
5.991000000000676664e+02,7.027915375426475819e+00,6.877906248608649520e+00,4.472005381885529651e+00,7.004995819591044892e+00,6.906468440449002877e+00,4.481214393435482002e+00,6.758323368278873922e+00,3.000000000000000000e+00
6.041000000000688033e+02,7.008324594590625622e+00,6.987928907615631680e+00,4.105553683641423035e+00,7.038593997487256892e+00,6.994079111212692546e+00,4.093734644942299106e+00,6.920734709915217664e+00,3.000000000000000000e+00
6.091000000000699401e+02,6.872461829031339953e+00,6.782135863454813673e+00,3.664420811676784240e+00,6.856339297504382202e+00,6.809629012166764639e+00,3.679640636451690039e+00,6.840211805538137568e+00,3.000000000000000000e+00
6.141000000000710770e+02,6.968743935479134954e+00,6.512159175711901504e+00,3.311199075848775042e+00,6.898787064388669066e+00,6.528260869345077211e+00,3.334770659684961114e+00,6.941073493166895148e+00,3.000000000000000000e+00
6.191000000000722139e+02,7.137140209735577834e+00,6.132619440106434894e+00,2.962062990402077212e+00,7.157502485269093384e+00,6.151411277687338419e+00,2.968312372585115710e+00,7.311400891241497391e+00,3.000000000000000000e+00
6.241000000000733507e+02,7.265753359126254196e+00,5.893217843309074944e+00,2.574422088148238252e+00,7.300800560664969296e+00,5.901972994141080342e+00,2.580238237884481034e+00,7.051684693182719954e+00,3.000000000000000000e+00
6.291000000000744876e+02,7.515380371080348176e+00,5.520141034522347390e+00,2.181349293445837834e+00,7.544182626908217948e+00,5.528367881927662708e+00,2.204527227540515888e+00,6.823625828006752769e+00,3.000000000000000000e+00
6.341000000000756245e+02,7.618529022758059099e+00,5.445091220357374695e+00,1.874813232310089672e+00,7.649422624141683613e+00,5.438358901406725288e+00,1.868345996622210237e+00,6.603398402598528172e+00,3.000000000000000000e+00
6.391000000000767614e+02,7.839679594300070775e+00,5.301480495620019440e+00,1.494932740276292416e+00,7.822825077833988061e+00,5.323035402330538624e+00,1.501255914363524679e+00,6.832629663354482297e+00,3.000000000000000000e+00
